date,latitude,longitude,parameter,value,tempmax,tempmin,temp,feelslike,dew,humidity,severerisk,precip,snow,windspeed,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex
2022-04-20,41.5549,-8.4067,pm10,3.4,59.6,44.3,52.0,50.4,41.2,67.4,10.0,0.0,0,23.3,1016.7,30.7,7.5,304.8,26.5,9
2022-04-20,41.5549,-8.4067,pm25,0.5,59.6,44.3,52.0,50.4,41.2,67.4,10.0,0.0,0,23.3,1016.7,30.7,7.5,304.8,26.5,9
2022-05-09,41.5549,-8.4067,pm10,9.84,69.4,54.8,61.5,61.5,54.9,79.8,10.0,0.0,0,8.5,1020.2,53.4,4.9,323.1,27.9,9
2022-05-09,41.5549,-8.4067,pm25,5.53,69.4,54.8,61.5,61.5,54.9,79.8,10.0,0.0,0,8.5,1020.2,53.4,4.9,323.1,27.9,9
2022-05-18,41.5549,-8.4067,pm10,10.07,66.4,55.4,62.1,62.1,58.2,88.1,10.0,0.004,0,7.3,1018.7,80.4,6.6,205.0,17.8,7
2022-05-18,41.5549,-8.4067,pm25,3.92,66.4,55.4,62.1,62.1,58.2,88.1,10.0,0.004,0,7.3,1018.7,80.4,6.6,205.0,17.8,7
2022-07-25,41.5549,-8.4067,pm10,4.55,76.2,56.5,67.1,67.1,59.1,76.9,10.0,0.0,0,14.6,1021.1,23.7,7.0,328.0,28.3,9
2022-07-25,41.5549,-8.4067,pm25,2.25,76.2,56.5,67.1,67.1,59.1,76.9,10.0,0.0,0,14.6,1021.1,23.7,7.0,328.0,28.3,9
2022-07-28,41.5549,-8.4067,pm10,3.95,71.0,57.5,65.0,65.0,58.6,80.4,10.0,0.0,0,14.2,1016.3,42.9,6.7,321.8,27.8,9
2022-07-28,41.5549,-8.4067,pm25,1.4,71.0,57.5,65.0,65.0,58.6,80.4,10.0,0.0,0,14.2,1016.3,42.9,6.7,321.8,27.8,9
2022-05-31,41.653315,-8.58779,pm1,5.7,68.3,61.8,64.6,64.6,60.5,86.4,10.0,0.364,0,6.1,1011.5,82.9,6.1,132.3,11.6,6
2022-05-31,41.653315,-8.58779,pm10,12.0,68.3,61.8,64.6,64.6,60.5,86.4,10.0,0.364,0,6.1,1011.5,82.9,6.1,132.3,11.6,6
2022-05-31,41.653315,-8.58779,pm25,10.85,68.3,61.8,64.6,64.6,60.5,86.4,10.0,0.364,0,6.1,1011.5,82.9,6.1,132.3,11.6,6
2022-06-27,41.653315,-8.58779,pm1,0.1,68.4,49.9,60.0,59.9,50.3,71.6,10.0,0.0,0,15.7,1020.9,7.4,7.7,361.7,31.2,10
2022-06-27,41.653315,-8.58779,pm10,0.2,68.4,49.9,60.0,59.9,50.3,71.6,10.0,0.0,0,15.7,1020.9,7.4,7.7,361.7,31.2,10
2022-06-27,41.653315,-8.58779,pm25,0.2,68.4,49.9,60.0,59.9,50.3,71.6,10.0,0.0,0,15.7,1020.9,7.4,7.7,361.7,31.2,10
2022-07-11,41.653315,-8.58779,pm1,14.3,72.6,59.2,64.6,64.6,58.4,81.1,10.0,0.0,0,10.6,1014.9,62.2,6.1,330.5,28.5,9
2022-07-11,41.653315,-8.58779,pm10,26.9,72.6,59.2,64.6,64.6,58.4,81.1,10.0,0.0,0,10.6,1014.9,62.2,6.1,330.5,28.5,9
2022-07-11,41.653315,-8.58779,pm25,25.3,72.6,59.2,64.6,64.6,58.4,81.1,10.0,0.0,0,10.6,1014.9,62.2,6.1,330.5,28.5,9
2021-09-08,41.650791,-8.43569,pm1,3.65,71.4,66.9,68.5,68.5,65.9,91.4,,0.147,0,9.2,1015.3,82.7,6.4,191.3,16.6,6
2021-09-08,41.650791,-8.43569,pm25,3.65,71.4,66.9,68.5,68.5,65.9,91.4,,0.147,0,9.2,1015.3,82.7,6.4,191.3,16.6,6
2021-09-10,41.650791,-8.43569,pm1,3.13,72.4,60.9,65.8,65.8,61.9,88.0,,0.084,0,6.9,1019.2,49.2,6.6,242.7,20.9,8
2021-09-10,41.650791,-8.43569,pm25,3.13,72.4,60.9,65.8,65.8,61.9,88.0,,0.084,0,6.9,1019.2,49.2,6.6,242.7,20.9,8
2021-10-23,41.650791,-8.43569,pm1,3.83,65.2,50.7,56.3,56.3,49.4,78.6,,0.002,0,9.5,1022.2,40.1,6.9,153.2,13.2,6
2021-10-23,41.650791,-8.43569,pm25,3.83,65.2,50.7,56.3,56.3,49.4,78.6,,0.002,0,9.5,1022.2,40.1,6.9,153.2,13.2,6
2021-11-04,41.650791,-8.43569,pm1,5.49,59.7,40.3,49.4,47.7,42.9,79.9,,0.003,0,12.8,1019.5,32.4,7.3,143.1,12.4,6
2021-11-04,41.650791,-8.43569,pm25,5.49,59.7,40.3,49.4,47.7,42.9,79.9,,0.003,0,12.8,1019.5,32.4,7.3,143.1,12.4,6
2022-03-31,41.650791,-8.43569,pm1,5.6,58.0,50.9,53.6,53.6,49.1,85.0,10.0,0.129,0,14.8,1010.9,70.1,7.0,192.9,16.4,6
2022-03-31,41.650791,-8.43569,pm25,5.6,58.0,50.9,53.6,53.6,49.1,85.0,10.0,0.129,0,14.8,1010.9,70.1,7.0,192.9,16.4,6
2022-04-18,41.650791,-8.43569,pm1,3.6,63.4,48.6,56.3,56.2,48.3,75.4,10.0,0.0,0,19.0,1017.8,22.7,6.8,297.9,25.7,9
2022-04-18,41.650791,-8.43569,pm25,3.6,63.4,48.6,56.3,56.2,48.3,75.4,10.0,0.0,0,19.0,1017.8,22.7,6.8,297.9,25.7,9
2022-05-12,41.650791,-8.43569,pm1,7.68,70.3,54.5,62.1,62.1,55.2,79.3,10.0,0.0,0,8.7,1017.8,77.9,6.8,309.8,26.8,9
2022-05-12,41.650791,-8.43569,pm25,7.68,70.3,54.5,62.1,62.1,55.2,79.3,10.0,0.0,0,8.7,1017.8,77.9,6.8,309.8,26.8,9
2022-06-11,41.650791,-8.43569,pm1,5.88,79.2,60.6,70.0,70.0,61.6,75.9,60.0,0.0,0,9.9,1016.7,16.4,6.8,346.2,30.0,10
2022-06-11,41.650791,-8.43569,pm25,5.88,79.2,60.6,70.0,70.0,61.6,75.9,60.0,0.0,0,9.9,1016.7,16.4,6.8,346.2,30.0,10
2022-07-16,41.650791,-8.43569,pm1,7.47,74.1,62.0,67.1,67.1,62.1,84.6,10.0,0.0,0,8.2,1015.0,73.2,4.6,321.0,27.7,9
2022-07-16,41.650791,-8.43569,pm25,7.47,74.1,62.0,67.1,67.1,62.1,84.6,10.0,0.0,0,8.2,1015.0,73.2,4.6,321.0,27.7,9
2022-07-26,41.650791,-8.43569,pm1,3.42,76.1,61.9,68.5,68.5,59.1,73.5,10.0,0.0,0,13.2,1019.2,7.4,7.0,333.7,28.7,9
2022-07-26,41.650791,-8.43569,pm25,3.42,76.1,61.9,68.5,68.5,59.1,73.5,10.0,0.0,0,13.2,1019.2,7.4,7.0,333.7,28.7,9
2022-07-18,41.449722,-8.296389,no2,24.9,76.3,62.3,68.9,68.9,62.1,80.0,10.0,0.0,0,10.4,1016.3,48.7,6.6,338.8,29.5,9
2022-07-18,41.449722,-8.296389,no2,32.5,76.3,62.3,68.9,68.9,62.1,80.0,10.0,0.0,0,10.4,1016.3,48.7,6.6,338.8,29.5,9
2022-07-18,41.449722,-8.296389,no2,40.8,76.3,62.3,68.9,68.9,62.1,80.0,10.0,0.0,0,10.4,1016.3,48.7,6.6,338.8,29.5,9
2022-07-18,41.449722,-8.296389,no2,47.5,76.3,62.3,68.9,68.9,62.1,80.0,10.0,0.0,0,10.4,1016.3,48.7,6.6,338.8,29.5,9
2022-07-18,41.449722,-8.296389,no2,48.0,76.3,62.3,68.9,68.9,62.1,80.0,10.0,0.0,0,10.4,1016.3,48.7,6.6,338.8,29.5,9
2022-07-18,41.449722,-8.296389,no2,46.0,76.3,62.3,68.9,68.9,62.1,80.0,10.0,0.0,0,10.4,1016.3,48.7,6.6,338.8,29.5,9
2022-07-18,41.449722,-8.296389,no2,40.2,76.3,62.3,68.9,68.9,62.1,80.0,10.0,0.0,0,10.4,1016.3,48.7,6.6,338.8,29.5,9
2022-07-18,41.449722,-8.296389,no2,37.7,76.3,62.3,68.9,68.9,62.1,80.0,10.0,0.0,0,10.4,1016.3,48.7,6.6,338.8,29.5,9
2022-07-18,41.449722,-8.296389,no2,34.4,76.3,62.3,68.9,68.9,62.1,80.0,10.0,0.0,0,10.4,1016.3,48.7,6.6,338.8,29.5,9
2022-07-18,41.449722,-8.296389,no2,34.5,76.3,62.3,68.9,68.9,62.1,80.0,10.0,0.0,0,10.4,1016.3,48.7,6.6,338.8,29.5,9
2022-07-18,41.449722,-8.296389,no2,33.6,76.3,62.3,68.9,68.9,62.1,80.0,10.0,0.0,0,10.4,1016.3,48.7,6.6,338.8,29.5,9
2022-07-18,41.449722,-8.296389,no2,28.8,76.3,62.3,68.9,68.9,62.1,80.0,10.0,0.0,0,10.4,1016.3,48.7,6.6,338.8,29.5,9
2022-07-18,41.449722,-8.296389,no2,27.1,76.3,62.3,68.9,68.9,62.1,80.0,10.0,0.0,0,10.4,1016.3,48.7,6.6,338.8,29.5,9
2022-07-18,41.449722,-8.296389,no2,23.7,76.3,62.3,68.9,68.9,62.1,80.0,10.0,0.0,0,10.4,1016.3,48.7,6.6,338.8,29.5,9
2022-07-18,41.449722,-8.296389,no2,21.8,76.3,62.3,68.9,68.9,62.1,80.0,10.0,0.0,0,10.4,1016.3,48.7,6.6,338.8,29.5,9
2022-07-18,41.449722,-8.296389,no2,20.3,76.3,62.3,68.9,68.9,62.1,80.0,10.0,0.0,0,10.4,1016.3,48.7,6.6,338.8,29.5,9
2022-07-18,41.449722,-8.296389,no2,14.1,76.3,62.3,68.9,68.9,62.1,80.0,10.0,0.0,0,10.4,1016.3,48.7,6.6,338.8,29.5,9
2022-07-18,41.449722,-8.296389,no2,10.8,76.3,62.3,68.9,68.9,62.1,80.0,10.0,0.0,0,10.4,1016.3,48.7,6.6,338.8,29.5,9
2022-07-18,41.449722,-8.296389,no2,12.4,76.3,62.3,68.9,68.9,62.1,80.0,10.0,0.0,0,10.4,1016.3,48.7,6.6,338.8,29.5,9
2022-07-18,41.449722,-8.296389,no2,16.4,76.3,62.3,68.9,68.9,62.1,80.0,10.0,0.0,0,10.4,1016.3,48.7,6.6,338.8,29.5,9
2022-07-18,41.449722,-8.296389,no2,17.2,76.3,62.3,68.9,68.9,62.1,80.0,10.0,0.0,0,10.4,1016.3,48.7,6.6,338.8,29.5,9
2022-07-18,41.449722,-8.296389,no2,24.4,76.3,62.3,68.9,68.9,62.1,80.0,10.0,0.0,0,10.4,1016.3,48.7,6.6,338.8,29.5,9
2022-07-18,41.449722,-8.296389,no2,30.6,76.3,62.3,68.9,68.9,62.1,80.0,10.0,0.0,0,10.4,1016.3,48.7,6.6,338.8,29.5,9
2022-07-18,41.449722,-8.296389,no2,40.8,76.3,62.3,68.9,68.9,62.1,80.0,10.0,0.0,0,10.4,1016.3,48.7,6.6,338.8,29.5,9
2022-07-10,41.449722,-8.296389,no2,22.6,70.9,60.1,66.0,66.0,59.7,80.4,10.0,0.0,0,11.0,1016.9,33.1,6.0,352.5,30.6,10
2022-07-10,41.449722,-8.296389,pm10,23.0,70.9,60.1,66.0,66.0,59.7,80.4,10.0,0.0,0,11.0,1016.9,33.1,6.0,352.5,30.6,10
2022-07-10,41.449722,-8.296389,pm10,20.0,70.9,60.1,66.0,66.0,59.7,80.4,10.0,0.0,0,11.0,1016.9,33.1,6.0,352.5,30.6,10
2022-07-10,41.449722,-8.296389,no2,27.3,70.9,60.1,66.0,66.0,59.7,80.4,10.0,0.0,0,11.0,1016.9,33.1,6.0,352.5,30.6,10
2022-07-10,41.449722,-8.296389,pm10,21.0,70.9,60.1,66.0,66.0,59.7,80.4,10.0,0.0,0,11.0,1016.9,33.1,6.0,352.5,30.6,10
2022-07-10,41.449722,-8.296389,no2,31.1,70.9,60.1,66.0,66.0,59.7,80.4,10.0,0.0,0,11.0,1016.9,33.1,6.0,352.5,30.6,10
2022-07-10,41.449722,-8.296389,no2,31.4,70.9,60.1,66.0,66.0,59.7,80.4,10.0,0.0,0,11.0,1016.9,33.1,6.0,352.5,30.6,10
2022-07-10,41.449722,-8.296389,pm10,20.0,70.9,60.1,66.0,66.0,59.7,80.4,10.0,0.0,0,11.0,1016.9,33.1,6.0,352.5,30.6,10
2022-07-10,41.449722,-8.296389,pm10,13.0,70.9,60.1,66.0,66.0,59.7,80.4,10.0,0.0,0,11.0,1016.9,33.1,6.0,352.5,30.6,10
2022-07-10,41.449722,-8.296389,no2,24.7,70.9,60.1,66.0,66.0,59.7,80.4,10.0,0.0,0,11.0,1016.9,33.1,6.0,352.5,30.6,10
2022-07-10,41.449722,-8.296389,pm10,12.0,70.9,60.1,66.0,66.0,59.7,80.4,10.0,0.0,0,11.0,1016.9,33.1,6.0,352.5,30.6,10
2022-07-10,41.449722,-8.296389,no2,23.0,70.9,60.1,66.0,66.0,59.7,80.4,10.0,0.0,0,11.0,1016.9,33.1,6.0,352.5,30.6,10
2022-07-10,41.449722,-8.296389,no2,23.1,70.9,60.1,66.0,66.0,59.7,80.4,10.0,0.0,0,11.0,1016.9,33.1,6.0,352.5,30.6,10
2022-07-10,41.449722,-8.296389,pm10,19.0,70.9,60.1,66.0,66.0,59.7,80.4,10.0,0.0,0,11.0,1016.9,33.1,6.0,352.5,30.6,10
2022-07-10,41.449722,-8.296389,no2,23.8,70.9,60.1,66.0,66.0,59.7,80.4,10.0,0.0,0,11.0,1016.9,33.1,6.0,352.5,30.6,10
2022-07-10,41.449722,-8.296389,pm10,31.0,70.9,60.1,66.0,66.0,59.7,80.4,10.0,0.0,0,11.0,1016.9,33.1,6.0,352.5,30.6,10
2022-07-10,41.449722,-8.296389,pm10,51.0,70.9,60.1,66.0,66.0,59.7,80.4,10.0,0.0,0,11.0,1016.9,33.1,6.0,352.5,30.6,10
2022-07-10,41.449722,-8.296389,no2,25.2,70.9,60.1,66.0,66.0,59.7,80.4,10.0,0.0,0,11.0,1016.9,33.1,6.0,352.5,30.6,10
2022-07-10,41.449722,-8.296389,no2,26.8,70.9,60.1,66.0,66.0,59.7,80.4,10.0,0.0,0,11.0,1016.9,33.1,6.0,352.5,30.6,10
2022-07-10,41.449722,-8.296389,pm10,64.0,70.9,60.1,66.0,66.0,59.7,80.4,10.0,0.0,0,11.0,1016.9,33.1,6.0,352.5,30.6,10
2022-07-10,41.449722,-8.296389,pm10,71.0,70.9,60.1,66.0,66.0,59.7,80.4,10.0,0.0,0,11.0,1016.9,33.1,6.0,352.5,30.6,10
2022-07-10,41.449722,-8.296389,no2,29.6,70.9,60.1,66.0,66.0,59.7,80.4,10.0,0.0,0,11.0,1016.9,33.1,6.0,352.5,30.6,10
2022-07-10,41.449722,-8.296389,pm10,62.0,70.9,60.1,66.0,66.0,59.7,80.4,10.0,0.0,0,11.0,1016.9,33.1,6.0,352.5,30.6,10
2022-07-10,41.449722,-8.296389,no2,27.9,70.9,60.1,66.0,66.0,59.7,80.4,10.0,0.0,0,11.0,1016.9,33.1,6.0,352.5,30.6,10
2022-07-10,41.449722,-8.296389,no2,26.5,70.9,60.1,66.0,66.0,59.7,80.4,10.0,0.0,0,11.0,1016.9,33.1,6.0,352.5,30.6,10
2022-07-10,41.449722,-8.296389,pm10,51.0,70.9,60.1,66.0,66.0,59.7,80.4,10.0,0.0,0,11.0,1016.9,33.1,6.0,352.5,30.6,10
2022-07-10,41.449722,-8.296389,pm10,50.0,70.9,60.1,66.0,66.0,59.7,80.4,10.0,0.0,0,11.0,1016.9,33.1,6.0,352.5,30.6,10
2022-07-10,41.449722,-8.296389,no2,31.5,70.9,60.1,66.0,66.0,59.7,80.4,10.0,0.0,0,11.0,1016.9,33.1,6.0,352.5,30.6,10
2022-07-10,41.449722,-8.296389,pm10,48.0,70.9,60.1,66.0,66.0,59.7,80.4,10.0,0.0,0,11.0,1016.9,33.1,6.0,352.5,30.6,10
2022-07-10,41.449722,-8.296389,no2,36.8,70.9,60.1,66.0,66.0,59.7,80.4,10.0,0.0,0,11.0,1016.9,33.1,6.0,352.5,30.6,10
2022-07-10,41.449722,-8.296389,no2,37.8,70.9,60.1,66.0,66.0,59.7,80.4,10.0,0.0,0,11.0,1016.9,33.1,6.0,352.5,30.6,10
2022-07-10,41.449722,-8.296389,pm10,52.0,70.9,60.1,66.0,66.0,59.7,80.4,10.0,0.0,0,11.0,1016.9,33.1,6.0,352.5,30.6,10
2022-07-10,41.449722,-8.296389,no2,39.7,70.9,60.1,66.0,66.0,59.7,80.4,10.0,0.0,0,11.0,1016.9,33.1,6.0,352.5,30.6,10
2022-07-10,41.449722,-8.296389,pm10,51.0,70.9,60.1,66.0,66.0,59.7,80.4,10.0,0.0,0,11.0,1016.9,33.1,6.0,352.5,30.6,10
2022-07-10,41.449722,-8.296389,no2,46.0,70.9,60.1,66.0,66.0,59.7,80.4,10.0,0.0,0,11.0,1016.9,33.1,6.0,352.5,30.6,10
2022-07-10,41.449722,-8.296389,pm10,50.0,70.9,60.1,66.0,66.0,59.7,80.4,10.0,0.0,0,11.0,1016.9,33.1,6.0,352.5,30.6,10
2022-07-10,41.449722,-8.296389,no2,50.4,70.9,60.1,66.0,66.0,59.7,80.4,10.0,0.0,0,11.0,1016.9,33.1,6.0,352.5,30.6,10
2022-07-10,41.449722,-8.296389,pm10,55.0,70.9,60.1,66.0,66.0,59.7,80.4,10.0,0.0,0,11.0,1016.9,33.1,6.0,352.5,30.6,10
2022-07-10,41.449722,-8.296389,pm10,58.0,70.9,60.1,66.0,66.0,59.7,80.4,10.0,0.0,0,11.0,1016.9,33.1,6.0,352.5,30.6,10
2022-07-10,41.449722,-8.296389,no2,54.5,70.9,60.1,66.0,66.0,59.7,80.4,10.0,0.0,0,11.0,1016.9,33.1,6.0,352.5,30.6,10
2022-07-10,41.449722,-8.296389,no2,59.2,70.9,60.1,66.0,66.0,59.7,80.4,10.0,0.0,0,11.0,1016.9,33.1,6.0,352.5,30.6,10
2022-07-10,41.449722,-8.296389,pm10,56.0,70.9,60.1,66.0,66.0,59.7,80.4,10.0,0.0,0,11.0,1016.9,33.1,6.0,352.5,30.6,10
2022-07-10,41.449722,-8.296389,pm10,49.0,70.9,60.1,66.0,66.0,59.7,80.4,10.0,0.0,0,11.0,1016.9,33.1,6.0,352.5,30.6,10
2022-07-10,41.449722,-8.296389,no2,63.0,70.9,60.1,66.0,66.0,59.7,80.4,10.0,0.0,0,11.0,1016.9,33.1,6.0,352.5,30.6,10
2022-07-10,41.449722,-8.296389,no2,67.1,70.9,60.1,66.0,66.0,59.7,80.4,10.0,0.0,0,11.0,1016.9,33.1,6.0,352.5,30.6,10
2022-07-10,41.449722,-8.296389,pm10,46.0,70.9,60.1,66.0,66.0,59.7,80.4,10.0,0.0,0,11.0,1016.9,33.1,6.0,352.5,30.6,10
2022-07-10,41.449722,-8.296389,no2,73.5,70.9,60.1,66.0,66.0,59.7,80.4,10.0,0.0,0,11.0,1016.9,33.1,6.0,352.5,30.6,10
2022-07-10,41.449722,-8.296389,pm10,38.0,70.9,60.1,66.0,66.0,59.7,80.4,10.0,0.0,0,11.0,1016.9,33.1,6.0,352.5,30.6,10
2022-07-06,41.449722,-8.296389,pm10,22.0,82.2,61.3,71.9,72.0,60.3,69.5,10.0,0.0,0,11.8,1019.9,10.3,7.2,349.5,30.2,10
2022-07-06,41.449722,-8.296389,no2,56.5,82.2,61.3,71.9,72.0,60.3,69.5,10.0,0.0,0,11.8,1019.9,10.3,7.2,349.5,30.2,10
2022-07-06,41.449722,-8.296389,pm10,19.0,82.2,61.3,71.9,72.0,60.3,69.5,10.0,0.0,0,11.8,1019.9,10.3,7.2,349.5,30.2,10
2022-07-06,41.449722,-8.296389,no2,55.8,82.2,61.3,71.9,72.0,60.3,69.5,10.0,0.0,0,11.8,1019.9,10.3,7.2,349.5,30.2,10
2022-07-06,41.449722,-8.296389,pm10,13.0,82.2,61.3,71.9,72.0,60.3,69.5,10.0,0.0,0,11.8,1019.9,10.3,7.2,349.5,30.2,10
2022-07-06,41.449722,-8.296389,no2,46.0,82.2,61.3,71.9,72.0,60.3,69.5,10.0,0.0,0,11.8,1019.9,10.3,7.2,349.5,30.2,10
2022-07-06,41.449722,-8.296389,no2,45.3,82.2,61.3,71.9,72.0,60.3,69.5,10.0,0.0,0,11.8,1019.9,10.3,7.2,349.5,30.2,10
2022-07-06,41.449722,-8.296389,pm10,22.0,82.2,61.3,71.9,72.0,60.3,69.5,10.0,0.0,0,11.8,1019.9,10.3,7.2,349.5,30.2,10
2022-07-06,41.449722,-8.296389,pm10,22.0,82.2,61.3,71.9,72.0,60.3,69.5,10.0,0.0,0,11.8,1019.9,10.3,7.2,349.5,30.2,10
2022-07-06,41.449722,-8.296389,no2,48.7,82.2,61.3,71.9,72.0,60.3,69.5,10.0,0.0,0,11.8,1019.9,10.3,7.2,349.5,30.2,10
2022-07-06,41.449722,-8.296389,no2,39.7,82.2,61.3,71.9,72.0,60.3,69.5,10.0,0.0,0,11.8,1019.9,10.3,7.2,349.5,30.2,10
2022-07-06,41.449722,-8.296389,pm10,19.0,82.2,61.3,71.9,72.0,60.3,69.5,10.0,0.0,0,11.8,1019.9,10.3,7.2,349.5,30.2,10
2022-07-06,41.449722,-8.296389,no2,32.6,82.2,61.3,71.9,72.0,60.3,69.5,10.0,0.0,0,11.8,1019.9,10.3,7.2,349.5,30.2,10
2022-07-06,41.449722,-8.296389,pm10,15.0,82.2,61.3,71.9,72.0,60.3,69.5,10.0,0.0,0,11.8,1019.9,10.3,7.2,349.5,30.2,10
2022-07-06,41.449722,-8.296389,pm10,12.0,82.2,61.3,71.9,72.0,60.3,69.5,10.0,0.0,0,11.8,1019.9,10.3,7.2,349.5,30.2,10
2022-07-06,41.449722,-8.296389,no2,33.7,82.2,61.3,71.9,72.0,60.3,69.5,10.0,0.0,0,11.8,1019.9,10.3,7.2,349.5,30.2,10
2022-07-06,41.449722,-8.296389,no2,34.0,82.2,61.3,71.9,72.0,60.3,69.5,10.0,0.0,0,11.8,1019.9,10.3,7.2,349.5,30.2,10
2022-07-06,41.449722,-8.296389,pm10,15.0,82.2,61.3,71.9,72.0,60.3,69.5,10.0,0.0,0,11.8,1019.9,10.3,7.2,349.5,30.2,10
2022-07-06,41.449722,-8.296389,no2,30.8,82.2,61.3,71.9,72.0,60.3,69.5,10.0,0.0,0,11.8,1019.9,10.3,7.2,349.5,30.2,10
2022-07-06,41.449722,-8.296389,pm10,17.0,82.2,61.3,71.9,72.0,60.3,69.5,10.0,0.0,0,11.8,1019.9,10.3,7.2,349.5,30.2,10
2022-07-06,41.449722,-8.296389,pm10,13.0,82.2,61.3,71.9,72.0,60.3,69.5,10.0,0.0,0,11.8,1019.9,10.3,7.2,349.5,30.2,10
2022-07-06,41.449722,-8.296389,no2,31.9,82.2,61.3,71.9,72.0,60.3,69.5,10.0,0.0,0,11.8,1019.9,10.3,7.2,349.5,30.2,10
2022-07-06,41.449722,-8.296389,pm10,16.0,82.2,61.3,71.9,72.0,60.3,69.5,10.0,0.0,0,11.8,1019.9,10.3,7.2,349.5,30.2,10
2022-07-06,41.449722,-8.296389,no2,31.7,82.2,61.3,71.9,72.0,60.3,69.5,10.0,0.0,0,11.8,1019.9,10.3,7.2,349.5,30.2,10
2022-07-06,41.449722,-8.296389,no2,30.9,82.2,61.3,71.9,72.0,60.3,69.5,10.0,0.0,0,11.8,1019.9,10.3,7.2,349.5,30.2,10
2022-07-06,41.449722,-8.296389,pm10,17.0,82.2,61.3,71.9,72.0,60.3,69.5,10.0,0.0,0,11.8,1019.9,10.3,7.2,349.5,30.2,10
2022-07-06,41.449722,-8.296389,no2,31.9,82.2,61.3,71.9,72.0,60.3,69.5,10.0,0.0,0,11.8,1019.9,10.3,7.2,349.5,30.2,10
2022-07-06,41.449722,-8.296389,pm10,12.0,82.2,61.3,71.9,72.0,60.3,69.5,10.0,0.0,0,11.8,1019.9,10.3,7.2,349.5,30.2,10
2022-07-06,41.449722,-8.296389,no2,28.6,82.2,61.3,71.9,72.0,60.3,69.5,10.0,0.0,0,11.8,1019.9,10.3,7.2,349.5,30.2,10
2022-07-06,41.449722,-8.296389,pm10,9.0,82.2,61.3,71.9,72.0,60.3,69.5,10.0,0.0,0,11.8,1019.9,10.3,7.2,349.5,30.2,10
2022-07-06,41.449722,-8.296389,no2,29.3,82.2,61.3,71.9,72.0,60.3,69.5,10.0,0.0,0,11.8,1019.9,10.3,7.2,349.5,30.2,10
2022-07-06,41.449722,-8.296389,pm10,10.0,82.2,61.3,71.9,72.0,60.3,69.5,10.0,0.0,0,11.8,1019.9,10.3,7.2,349.5,30.2,10
2022-07-06,41.449722,-8.296389,pm10,10.0,82.2,61.3,71.9,72.0,60.3,69.5,10.0,0.0,0,11.8,1019.9,10.3,7.2,349.5,30.2,10
2022-07-06,41.449722,-8.296389,no2,25.6,82.2,61.3,71.9,72.0,60.3,69.5,10.0,0.0,0,11.8,1019.9,10.3,7.2,349.5,30.2,10
2022-07-06,41.449722,-8.296389,no2,19.2,82.2,61.3,71.9,72.0,60.3,69.5,10.0,0.0,0,11.8,1019.9,10.3,7.2,349.5,30.2,10
2022-07-06,41.449722,-8.296389,pm10,14.0,82.2,61.3,71.9,72.0,60.3,69.5,10.0,0.0,0,11.8,1019.9,10.3,7.2,349.5,30.2,10
2022-07-06,41.449722,-8.296389,pm10,5.0,82.2,61.3,71.9,72.0,60.3,69.5,10.0,0.0,0,11.8,1019.9,10.3,7.2,349.5,30.2,10
2022-07-06,41.449722,-8.296389,no2,16.4,82.2,61.3,71.9,72.0,60.3,69.5,10.0,0.0,0,11.8,1019.9,10.3,7.2,349.5,30.2,10
2022-07-06,41.449722,-8.296389,no2,16.0,82.2,61.3,71.9,72.0,60.3,69.5,10.0,0.0,0,11.8,1019.9,10.3,7.2,349.5,30.2,10
2022-07-06,41.449722,-8.296389,pm10,8.0,82.2,61.3,71.9,72.0,60.3,69.5,10.0,0.0,0,11.8,1019.9,10.3,7.2,349.5,30.2,10
2022-07-06,41.449722,-8.296389,no2,18.6,82.2,61.3,71.9,72.0,60.3,69.5,10.0,0.0,0,11.8,1019.9,10.3,7.2,349.5,30.2,10
2022-07-06,41.449722,-8.296389,pm10,8.0,82.2,61.3,71.9,72.0,60.3,69.5,10.0,0.0,0,11.8,1019.9,10.3,7.2,349.5,30.2,10
2022-07-06,41.449722,-8.296389,no2,21.9,82.2,61.3,71.9,72.0,60.3,69.5,10.0,0.0,0,11.8,1019.9,10.3,7.2,349.5,30.2,10
2022-07-06,41.449722,-8.296389,pm10,9.0,82.2,61.3,71.9,72.0,60.3,69.5,10.0,0.0,0,11.8,1019.9,10.3,7.2,349.5,30.2,10
2022-07-06,41.449722,-8.296389,pm10,11.0,82.2,61.3,71.9,72.0,60.3,69.5,10.0,0.0,0,11.8,1019.9,10.3,7.2,349.5,30.2,10
2022-07-06,41.449722,-8.296389,no2,25.3,82.2,61.3,71.9,72.0,60.3,69.5,10.0,0.0,0,11.8,1019.9,10.3,7.2,349.5,30.2,10
2022-07-06,41.449722,-8.296389,no2,26.5,82.2,61.3,71.9,72.0,60.3,69.5,10.0,0.0,0,11.8,1019.9,10.3,7.2,349.5,30.2,10
2022-07-06,41.449722,-8.296389,pm10,11.0,82.2,61.3,71.9,72.0,60.3,69.5,10.0,0.0,0,11.8,1019.9,10.3,7.2,349.5,30.2,10
2022-07-05,41.449722,-8.296389,pm10,7.0,73.6,60.3,66.8,66.8,61.2,83.2,30.0,0.076,0,6.6,1017.3,26.4,5.5,343.7,29.6,10
